cust_id,,date,diff
CUST0000655617,19741,2008-03-02,0.0
CUST0000655617,19750,2008-03-06,4.0
CUST0000655617,19752,2008-03-06,0.0
CUST0000655617,19751,2008-03-08,2.0
CUST0000655617,19739,2008-03-16,8.0
CUST0000655617,19862,2008-03-19,3.0
CUST0000655617,19861,2008-03-19,0.0
CUST0000655617,19860,2008-03-23,4.0
CUST0000655617,19855,2008-03-24,1.0
CUST0000655617,19856,2008-03-28,4.0
CUST0000655617,19854,2008-03-29,1.0
CUST0000655617,19853,2008-03-30,1.0
CUST0000655617,19858,2008-04-07,8.0
CUST0000655617,19859,2008-04-07,0.0
CUST0000655617,19857,2008-04-12,5.0
CUST0000655617,19785,2008-05-05,23.0
CUST0000655617,19773,2008-05-14,9.0
CUST0000655617,19775,2008-05-15,1.0
CUST0000655617,19774,2008-05-17,2.0
CUST0000655617,19772,2008-05-18,1.0
CUST0000655617,19783,2008-05-23,5.0
CUST0000655617,19788,2008-05-26,3.0
CUST0000655617,19787,2008-05-27,1.0
CUST0000655617,19786,2008-06-01,5.0
CUST0000655617,19771,2008-06-04,3.0
CUST0000655617,19770,2008-06-08,4.0
CUST0000655617,19781,2008-06-09,1.0
CUST0000655617,19780,2008-06-10,1.0
CUST0000655617,19782,2008-06-14,4.0
CUST0000655617,19778,2008-06-17,3.0
CUST0000655617,19777,2008-06-18,1.0
CUST0000655617,19776,2008-06-20,2.0
CUST0000655617,19779,2008-06-25,5.0
CUST0000655617,19784,2008-07-03,8.0
CUST0000658589,19592,2006-04-13,
CUST0000658589,19590,2006-04-21,8.0
CUST0000658589,19589,2006-04-22,1.0
CUST0000658589,19591,2006-04-29,7.0
CUST0000658589,19588,2006-05-01,2.0
CUST0000658589,19587,2006-05-07,6.0
CUST0000658589,19597,2006-05-10,3.0
CUST0000658589,19593,2006-05-17,7.0
CUST0000658589,19594,2006-05-17,0.0
CUST0000658589,19596,2006-05-26,9.0
CUST0000658589,19595,2006-05-28,2.0
CUST0000658589,19622,2006-06-04,7.0
CUST0000658589,19626,2006-06-06,2.0
CUST0000658589,19625,2006-06-11,5.0
CUST0000658589,19619,2006-06-13,2.0
CUST0000658589,19620,2006-06-19,6.0
CUST0000658589,19621,2006-06-23,4.0
CUST0000658589,19627,2006-06-29,6.0
CUST0000658589,19624,2006-07-08,9.0
CUST0000658589,19623,2006-07-09,1.0
CUST0000658589,19572,2006-07-24,15.0
CUST0000658589,19571,2006-07-24,0.0
CUST0000658589,19570,2006-07-25,1.0
CUST0000658589,19573,2006-08-04,10.0
CUST0000658589,19576,2006-08-07,3.0
CUST0000658589,19574,2006-08-10,3.0
CUST0000658589,19575,2006-08-13,3.0
CUST0000658589,19569,2006-08-19,6.0
CUST0000658589,19578,2006-08-21,2.0
CUST0000658589,19579,2006-08-24,3.0
CUST0000658589,19577,2006-08-27,3.0
CUST0000658589,19580,2006-09-01,5.0
CUST0000658589,19618,2006-09-05,4.0
CUST0000658589,19612,2006-09-15,10.0
CUST0000658589,19610,2006-09-18,3.0
CUST0000658589,19611,2006-09-20,2.0
CUST0000658589,19613,2006-09-29,9.0
CUST0000658589,19614,2006-09-30,1.0
CUST0000658589,19615,2006-10-01,1.0
CUST0000658589,19608,2006-10-03,2.0
CUST0000658589,19609,2006-10-04,1.0
CUST0000658589,19617,2006-10-11,7.0
CUST0000658589,19616,2006-10-15,4.0
CUST0000658589,19599,2006-10-16,1.0
CUST0000658589,19598,2006-10-27,11.0
CUST0000658589,19601,2006-11-01,5.0
CUST0000658589,19607,2006-11-07,6.0
CUST0000658589,19606,2006-11-10,3.0
CUST0000658589,19605,2006-11-13,3.0
CUST0000658589,19604,2006-11-16,3.0
CUST0000658589,19603,2006-11-24,8.0
CUST0000658589,19602,2006-11-25,1.0
CUST0000658589,19600,2006-11-27,2.0
CUST0000658589,19582,2006-12-09,12.0
CUST0000658589,19581,2006-12-09,0.0
CUST0000658589,19584,2006-12-12,3.0
CUST0000658589,19585,2006-12-15,3.0
CUST0000658589,19583,2006-12-22,7.0
CUST0000658589,19586,2007-01-14,23.0
CUST0000658589,19636,2007-01-22,8.0
CUST0000658589,19635,2007-01-25,3.0
CUST0000658589,19637,2007-02-09,15.0
CUST0000658589,19628,2007-02-13,4.0
CUST0000658589,19634,2007-02-21,8.0
CUST0000658589,19632,2007-02-25,4.0
CUST0000658589,19633,2007-02-25,0.0
CUST0000658589,19629,2007-03-02,5.0
CUST0000658589,19630,2007-03-06,4.0
CUST0000658589,19631,2007-03-10,4.0
CUST0000658589,19725,2007-03-13,3.0
CUST0000658589,19724,2007-03-16,3.0
CUST0000658589,19722,2007-03-24,8.0
CUST0000658589,19731,2007-03-31,7.0
CUST0000658589,19730,2007-04-01,1.0
CUST0000658589,19729,2007-04-03,2.0
CUST0000658589,19728,2007-04-11,8.0
CUST0000658589,19726,2007-04-14,3.0
CUST0000658589,19727,2007-04-14,0.0
CUST0000658589,19723,2007-04-19,5.0
CUST0000658589,19721,2007-04-25,6.0
CUST0000658589,19698,2007-05-04,9.0
CUST0000658589,19697,2007-05-05,1.0
CUST0000658589,19696,2007-05-06,1.0
CUST0000658589,19691,2007-05-07,1.0
CUST0000658589,19690,2007-05-09,2.0
CUST0000658589,19692,2007-05-19,10.0
CUST0000658589,19695,2007-05-22,3.0
CUST0000658589,19694,2007-05-23,1.0
CUST0000658589,19693,2007-05-28,5.0
CUST0000658589,19699,2007-06-10,13.0
CUST0000658589,19713,2007-06-16,6.0
CUST0000658589,19720,2007-06-21,5.0
CUST0000658589,19719,2007-06-21,0.0
CUST0000658589,19716,2007-06-26,5.0
CUST0000658589,19714,2007-07-06,10.0
CUST0000658589,19715,2007-07-12,6.0
CUST0000658589,19717,2007-07-18,6.0
CUST0000658589,19718,2007-07-21,3.0
CUST0000658589,19712,2007-07-24,3.0
CUST0000658589,19711,2007-07-26,2.0
CUST0000658589,19710,2007-07-27,1.0
CUST0000658589,19647,2007-07-31,4.0
CUST0000658589,19646,2007-08-06,6.0
CUST0000658589,19653,2007-08-16,10.0
CUST0000658589,19652,2007-08-24,8.0
CUST0000658589,19651,2007-08-25,1.0
CUST0000658589,19648,2007-08-28,3.0
CUST0000658589,19649,2007-09-05,8.0
CUST0000658589,19650,2007-09-06,1.0
CUST0000658589,19701,2007-09-16,10.0
CUST0000658589,19703,2007-09-24,8.0
CUST0000658589,19702,2007-09-30,6.0
CUST0000658589,19704,2007-10-01,1.0
CUST0000658589,19705,2007-10-06,5.0
CUST0000658589,19700,2007-10-13,7.0
CUST0000658589,19708,2007-10-19,6.0
CUST0000658589,19709,2007-10-20,1.0
CUST0000658589,19707,2007-10-23,3.0
CUST0000658589,19706,2007-10-23,0.0
CUST0000658589,19659,2007-11-02,10.0
CUST0000658589,19656,2007-11-05,3.0
CUST0000658589,19658,2007-11-07,2.0
CUST0000658589,19657,2007-11-08,1.0
CUST0000658589,19661,2007-11-14,6.0
CUST0000658589,19655,2007-11-20,6.0
CUST0000658589,19654,2007-12-01,11.0
CUST0000658589,19662,2007-12-09,8.0
CUST0000658589,19660,2007-12-13,4.0
CUST0000658589,19638,2007-12-20,7.0
CUST0000658589,19645,2007-12-26,6.0
CUST0000658589,19644,2007-12-27,1.0
CUST0000658589,19642,2007-12-31,4.0
CUST0000658589,19643,2008-01-03,3.0
CUST0000658589,19639,2008-01-13,10.0
CUST0000658589,19641,2008-01-25,12.0
CUST0000658589,19640,2008-01-27,2.0
CUST0000658589,19667,2008-02-07,11.0
CUST0000658589,19668,2008-02-09,2.0
CUST0000658589,19665,2008-02-17,8.0
CUST0000658589,19663,2008-02-25,8.0
CUST0000658589,19664,2008-02-29,4.0
CUST0000658589,19666,2008-03-04,4.0
CUST0000658589,19687,2008-03-20,16.0
CUST0000658589,19686,2008-03-20,0.0
CUST0000658589,19684,2008-04-09,20.0
CUST0000658589,19685,2008-04-10,1.0
CUST0000658589,19683,2008-04-13,3.0
CUST0000658589,19682,2008-04-15,2.0
CUST0000658589,19681,2008-04-16,1.0
CUST0000658589,19680,2008-04-22,6.0
CUST0000658589,19689,2008-05-02,10.0
CUST0000658589,19688,2008-05-03,1.0
CUST0000658589,19672,2008-05-11,8.0
CUST0000658589,19679,2008-05-21,10.0
CUST0000658589,19677,2008-05-28,7.0
CUST0000658589,19678,2008-05-29,1.0
CUST0000658589,19670,2008-06-07,9.0
CUST0000658589,19669,2008-06-08,1.0
CUST0000658589,19671,2008-06-18,10.0
CUST0000658589,19674,2008-06-24,6.0
CUST0000658589,19673,2008-06-26,2.0
CUST0000658589,19675,2008-07-01,5.0
CUST0000658589,19676,2008-07-04,3.0
CUST0000659723,19540,2006-04-11,
CUST0000659723,19530,2006-04-19,8.0
CUST0000659723,19531,2006-04-28,9.0
CUST0000659723,19538,2006-05-01,3.0
CUST0000659723,19539,2006-05-13,12.0
CUST0000659723,19534,2006-05-16,3.0
CUST0000659723,19535,2006-05-16,0.0
CUST0000659723,19536,2006-05-17,1.0
CUST0000659723,19537,2006-05-21,4.0
CUST0000659723,19533,2006-05-24,3.0
CUST0000659723,19532,2006-05-25,1.0
CUST0000659723,19549,2006-05-29,4.0
CUST0000659723,19551,2006-06-09,11.0
CUST0000659723,19554,2006-06-13,4.0
CUST0000659723,19556,2006-06-16,3.0
CUST0000659723,19553,2006-06-18,2.0
CUST0000659723,19552,2006-06-18,0.0
CUST0000659723,19555,2006-06-18,0.0
CUST0000659723,19550,2006-06-24,6.0
CUST0000659723,19559,2006-06-26,2.0
CUST0000659723,19557,2006-06-27,1.0
CUST0000659723,19558,2006-07-02,5.0
CUST0000659723,19529,2006-07-20,18.0
CUST0000659723,19522,2006-07-27,7.0
CUST0000659723,19523,2006-07-29,2.0
CUST0000659723,19525,2006-07-31,2.0
CUST0000659723,19524,2006-08-01,1.0
CUST0000659723,19519,2006-08-09,8.0
CUST0000659723,19518,2006-08-12,3.0
CUST0000659723,19528,2006-08-17,5.0
CUST0000659723,19520,2006-08-27,10.0
CUST0000659723,19521,2006-08-27,0.0
CUST0000659723,19527,2006-08-31,4.0
CUST0000659723,19526,2006-08-31,0.0
CUST0000659723,19568,2006-09-16,16.0
CUST0000659723,19565,2006-09-18,2.0
CUST0000659723,19563,2006-09-18,0.0
CUST0000659723,19564,2006-09-20,2.0
CUST0000659723,19566,2006-09-30,10.0
CUST0000659723,19567,2006-10-01,1.0
CUST0000659723,19560,2006-10-05,4.0
CUST0000659723,19562,2006-10-13,8.0
CUST0000659723,19561,2006-10-13,0.0
CUST0000659723,19543,2006-10-17,4.0
CUST0000659723,19542,2006-10-21,4.0
CUST0000659723,19544,2006-10-22,1.0
CUST0000659723,19546,2006-10-25,3.0
CUST0000659723,19545,2006-10-28,3.0
CUST0000659723,19547,2006-11-01,4.0
CUST0000659723,19548,2006-11-03,2.0
CUST0000659723,19541,2006-11-18,15.0
CUST0000659723,19513,2006-12-25,37.0
CUST0000659723,19515,2007-01-05,11.0
CUST0000659723,19514,2007-01-09,4.0
CUST0000659723,19516,2007-02-13,35.0
CUST0000659723,19517,2007-02-23,10.0
CUST0000659723,19510,2007-04-06,42.0
CUST0000659723,19512,2007-04-12,6.0
CUST0000659723,19511,2007-04-14,2.0
CUST0000659723,19492,2007-05-02,18.0
CUST0000659723,19495,2007-05-25,23.0
CUST0000659723,19494,2007-05-30,5.0
CUST0000659723,19493,2007-05-30,0.0
CUST0000659723,19487,2007-09-16,109.0
CUST0000659723,19491,2007-09-18,2.0
CUST0000659723,19490,2007-09-22,4.0
CUST0000659723,19489,2007-10-09,17.0
CUST0000659723,19488,2007-10-17,8.0
CUST0000659723,19485,2007-10-22,5.0
CUST0000659723,19486,2007-10-23,1.0
CUST0000659723,19500,2007-10-29,6.0
CUST0000659723,19501,2007-11-04,6.0
CUST0000659723,19497,2007-11-10,6.0
CUST0000659723,19498,2007-11-10,0.0
CUST0000659723,19499,2007-12-02,22.0
CUST0000659723,19496,2007-12-04,2.0
CUST0000659723,19483,2008-02-14,72.0
CUST0000659723,19482,2008-02-24,10.0
CUST0000659723,19484,2008-02-29,5.0
CUST0000659723,19475,2008-03-22,22.0
CUST0000659723,19477,2008-03-25,3.0
CUST0000659723,19476,2008-03-29,4.0
CUST0000659723,19478,2008-03-31,2.0
CUST0000659723,19481,2008-04-12,12.0
CUST0000659723,19479,2008-05-03,21.0
CUST0000659723,19480,2008-05-03,0.0
CUST0000659723,19504,2008-05-19,16.0
CUST0000659723,19503,2008-05-24,5.0
CUST0000659723,19505,2008-05-25,1.0
CUST0000659723,19502,2008-06-07,13.0
CUST0000659723,19509,2008-06-27,20.0
CUST0000659723,19507,2008-07-01,4.0
CUST0000659723,19508,2008-07-03,2.0
CUST0000659723,19506,2008-07-05,2.0
CUST0000660742,19432,2006-05-04,
CUST0000660742,19433,2006-05-22,18.0
CUST0000660742,19441,2006-06-28,37.0
CUST0000660742,19440,2006-07-07,9.0
CUST0000660742,19443,2006-08-05,29.0
CUST0000660742,19444,2006-08-13,8.0
CUST0000660742,19445,2006-08-22,9.0
CUST0000660742,19442,2006-09-10,19.0
CUST0000660742,19434,2006-10-18,38.0
CUST0000660742,19435,2006-10-20,2.0
CUST0000660742,19439,2006-10-23,3.0
CUST0000660742,19438,2006-11-09,17.0
CUST0000660742,19436,2006-11-18,9.0
CUST0000660742,19437,2006-12-02,14.0
CUST0000660742,19446,2007-01-03,32.0
CUST0000660742,19447,2007-01-12,9.0
CUST0000660742,19450,2007-02-02,21.0
CUST0000660742,19449,2007-02-25,23.0
CUST0000660742,19448,2007-03-11,14.0
CUST0000660742,19458,2007-03-26,15.0
CUST0000660742,19457,2007-03-30,4.0
CUST0000660742,19456,2007-04-20,21.0
CUST0000660742,19452,2007-05-18,28.0
CUST0000660742,19453,2007-05-28,10.0
CUST0000660742,19454,2007-07-26,59.0
CUST0000660742,19455,2007-07-28,2.0
CUST0000660742,19469,2007-08-10,13.0
CUST0000660742,19470,2007-08-12,2.0
CUST0000660742,19468,2007-08-22,10.0
CUST0000660742,19467,2007-09-15,24.0
CUST0000660742,19465,2007-09-28,13.0
CUST0000660742,19466,2007-09-30,2.0
CUST0000660742,19464,2007-10-22,22.0
CUST0000660742,19463,2007-10-23,1.0
CUST0000660742,19451,2007-11-13,21.0
CUST0000660742,19474,2008-01-03,51.0
CUST0000660742,19471,2008-02-08,36.0
CUST0000660742,19472,2008-02-13,5.0
CUST0000660742,19473,2008-03-24,40.0
CUST0000660742,19460,2008-05-24,61.0
CUST0000660742,19459,2008-05-25,1.0
CUST0000660742,19462,2008-06-24,30.0
CUST0000660742,19461,2008-06-28,4.0
CUST0000661598,19422,2006-04-11,
CUST0000661598,19427,2006-04-17,6.0
CUST0000661598,19426,2006-04-19,2.0
CUST0000661598,19421,2006-04-26,7.0
CUST0000661598,19420,2006-04-28,2.0
CUST0000661598,19423,2006-05-02,4.0
CUST0000661598,19424,2006-05-05,3.0
CUST0000661598,19431,2006-05-11,6.0
CUST0000661598,19425,2006-05-17,6.0
CUST0000661598,19429,2006-05-22,5.0
CUST0000661598,19430,2006-05-24,2.0
CUST0000661598,19428,2006-05-25,1.0
CUST0000661598,19373,2006-06-11,17.0
CUST0000661598,19376,2006-06-14,3.0
CUST0000661598,19375,2006-06-16,2.0
CUST0000661598,19377,2006-06-18,2.0
CUST0000661598,19372,2006-06-22,4.0
CUST0000661598,19371,2006-06-29,7.0
CUST0000661598,19374,2006-07-16,17.0
CUST0000661598,19414,2006-07-22,6.0
CUST0000661598,19412,2006-07-28,6.0
CUST0000661598,19413,2006-07-29,1.0
CUST0000661598,19419,2006-08-01,3.0
CUST0000661598,19417,2006-08-12,11.0
CUST0000661598,19418,2006-08-13,1.0
CUST0000661598,19416,2006-08-21,8.0
CUST0000661598,19415,2006-08-24,3.0
CUST0000661598,19386,2006-09-05,12.0
CUST0000661598,19387,2006-09-06,1.0
CUST0000661598,19388,2006-09-08,2.0
CUST0000661598,19381,2006-09-19,11.0
CUST0000661598,19382,2006-09-21,2.0
CUST0000661598,19380,2006-09-22,1.0
CUST0000661598,19384,2006-10-04,12.0
CUST0000661598,19385,2006-10-06,2.0
CUST0000661598,19383,2006-10-07,1.0
CUST0000661598,19379,2006-10-10,3.0
CUST0000661598,19378,2006-10-13,3.0
CUST0000661598,19395,2006-10-21,8.0
CUST0000661598,19392,2006-10-25,4.0
CUST0000661598,19390,2006-11-06,12.0
CUST0000661598,19389,2006-11-07,1.0
CUST0000661598,19391,2006-11-14,7.0
CUST0000661598,19393,2006-11-20,6.0
CUST0000661598,19394,2006-11-24,4.0
CUST0000661598,19398,2006-12-12,18.0
CUST0000661598,19399,2006-12-14,2.0
CUST0000661598,19396,2006-12-21,7.0
CUST0000661598,19402,2006-12-27,6.0
CUST0000661598,19400,2007-01-08,12.0
CUST0000661598,19401,2007-01-11,3.0
CUST0000661598,19397,2007-01-15,4.0
CUST0000661598,19408,2007-01-24,9.0
CUST0000661598,19409,2007-01-27,3.0
CUST0000661598,19407,2007-02-07,11.0
CUST0000661598,19406,2007-02-10,3.0
CUST0000661598,19403,2007-02-21,11.0
CUST0000661598,19404,2007-02-25,4.0
CUST0000661598,19405,2007-02-25,0.0
CUST0000661598,19410,2007-03-05,8.0
CUST0000661598,19411,2007-03-08,3.0
CUST0000661598,19267,2007-03-15,7.0
CUST0000661598,19268,2007-03-16,1.0
CUST0000661598,19265,2007-03-24,8.0
CUST0000661598,19266,2007-03-24,0.0
CUST0000661598,19262,2007-03-30,6.0
CUST0000661598,19260,2007-04-02,3.0
CUST0000661598,19261,2007-04-07,5.0
CUST0000661598,19263,2007-04-11,4.0
CUST0000661598,19264,2007-04-12,1.0
CUST0000661598,19270,2007-04-16,4.0
CUST0000661598,19269,2007-04-19,3.0
CUST0000661598,19333,2007-05-10,21.0
CUST0000661598,19330,2007-05-15,5.0
CUST0000661598,19331,2007-05-18,3.0
CUST0000661598,19329,2007-05-19,1.0
CUST0000661598,19332,2007-05-20,1.0
CUST0000661598,19334,2007-05-25,5.0
CUST0000661598,19335,2007-05-26,1.0
CUST0000661598,19327,2007-05-29,3.0
CUST0000661598,19328,2007-06-03,5.0
CUST0000661598,19341,2007-06-04,1.0
CUST0000661598,19336,2007-06-04,0.0
CUST0000661598,19337,2007-06-05,1.0
CUST0000661598,19340,2007-06-08,3.0
CUST0000661598,19338,2007-06-08,0.0
CUST0000661598,19339,2007-06-09,1.0
CUST0000661598,19289,2007-06-13,4.0
CUST0000661598,19287,2007-06-14,1.0
CUST0000661598,19288,2007-06-16,2.0
CUST0000661598,19299,2007-06-19,3.0
CUST0000661598,19296,2007-06-25,6.0
CUST0000661598,19298,2007-07-01,6.0
CUST0000661598,19297,2007-07-01,0.0
CUST0000661598,19295,2007-07-05,4.0
CUST0000661598,19292,2007-07-09,4.0
CUST0000661598,19293,2007-07-09,0.0
CUST0000661598,19290,2007-07-17,8.0
CUST0000661598,19291,2007-07-20,3.0
CUST0000661598,19294,2007-07-27,7.0
CUST0000661598,19304,2007-08-08,12.0
CUST0000661598,19303,2007-08-10,2.0
CUST0000661598,19305,2007-08-19,9.0
CUST0000661598,19306,2007-08-19,0.0
CUST0000661598,19300,2007-08-25,6.0
CUST0000661598,19301,2007-08-30,5.0
CUST0000661598,19302,2007-08-31,1.0
CUST0000661598,19308,2007-09-03,3.0
CUST0000661598,19307,2007-09-05,2.0
CUST0000661598,19319,2007-09-12,7.0
CUST0000661598,19320,2007-09-14,2.0
CUST0000661598,19321,2007-09-17,3.0
CUST0000661598,19325,2007-09-18,1.0
CUST0000661598,19323,2007-09-21,3.0
CUST0000661598,19322,2007-09-21,0.0
CUST0000661598,19324,2007-09-22,1.0
CUST0000661598,19311,2007-09-25,3.0
CUST0000661598,19310,2007-09-26,1.0
CUST0000661598,19312,2007-09-27,1.0
CUST0000661598,19315,2007-10-01,4.0
CUST0000661598,19314,2007-10-05,4.0
CUST0000661598,19313,2007-10-05,0.0
CUST0000661598,19318,2007-10-08,3.0
CUST0000661598,19317,2007-10-10,2.0
CUST0000661598,19316,2007-10-14,4.0
CUST0000661598,19309,2007-10-15,1.0
CUST0000661598,19326,2007-10-23,8.0
CUST0000661598,19365,2007-10-30,7.0
CUST0000661598,19364,2007-10-31,1.0
CUST0000661598,19363,2007-10-31,0.0
CUST0000661598,19361,2007-11-07,7.0
CUST0000661598,19369,2007-11-12,5.0
CUST0000661598,19370,2007-11-17,5.0
CUST0000661598,19367,2007-11-27,10.0
CUST0000661598,19366,2007-11-28,1.0
CUST0000661598,19368,2007-11-30,2.0
CUST0000661598,19360,2007-12-04,4.0
CUST0000661598,19362,2007-12-14,10.0
CUST0000661598,19353,2007-12-20,6.0
CUST0000661598,19349,2007-12-28,8.0
CUST0000661598,19348,2008-01-06,9.0
CUST0000661598,19352,2008-01-09,3.0
CUST0000661598,19351,2008-01-09,0.0
CUST0000661598,19350,2008-01-20,11.0
CUST0000661598,19359,2008-02-09,20.0
CUST0000661598,19356,2008-02-11,2.0
CUST0000661598,19355,2008-02-18,7.0
CUST0000661598,19358,2008-03-03,14.0
CUST0000661598,19357,2008-03-05,2.0
CUST0000661598,19354,2008-03-15,10.0
CUST0000661598,19344,2008-03-17,2.0
CUST0000661598,19343,2008-04-06,20.0
CUST0000661598,19347,2008-04-08,2.0
CUST0000661598,19345,2008-04-11,3.0
CUST0000661598,19346,2008-04-13,2.0
CUST0000661598,19342,2008-04-25,12.0
CUST0000661598,19274,2008-05-05,10.0
CUST0000661598,19280,2008-05-12,7.0
CUST0000661598,19276,2008-05-13,1.0
CUST0000661598,19279,2008-05-14,1.0
CUST0000661598,19278,2008-05-15,1.0
CUST0000661598,19277,2008-05-18,3.0
CUST0000661598,19272,2008-05-20,2.0
CUST0000661598,19275,2008-05-28,8.0
CUST0000661598,19281,2008-06-04,7.0
CUST0000661598,19273,2008-06-12,8.0
CUST0000661598,19271,2008-06-21,9.0
CUST0000661598,19282,2008-06-23,2.0
CUST0000661598,19284,2008-07-02,9.0
CUST0000661598,19283,2008-07-03,1.0
CUST0000661598,19285,2008-07-04,1.0
CUST0000661598,19286,2008-07-04,0.0
CUST0000663881,19227,2006-05-29,
CUST0000663881,19242,2006-08-02,65.0
CUST0000663881,19243,2006-08-04,2.0
CUST0000663881,19240,2006-08-14,10.0
CUST0000663881,19241,2006-08-17,3.0
CUST0000663881,19244,2006-09-03,17.0
CUST0000663881,19228,2006-09-10,7.0
CUST0000663881,19231,2006-09-19,9.0
CUST0000663881,19229,2006-09-30,11.0
CUST0000663881,19230,2006-10-01,1.0
CUST0000663881,19247,2006-10-19,18.0
CUST0000663881,19245,2006-10-31,12.0
CUST0000663881,19246,2006-11-06,6.0
CUST0000663881,19249,2006-11-15,9.0
CUST0000663881,19248,2006-11-26,11.0
CUST0000663881,19232,2006-12-06,10.0
CUST0000663881,19235,2006-12-13,7.0
CUST0000663881,19239,2007-01-03,21.0
CUST0000663881,19238,2007-01-04,1.0
CUST0000663881,19234,2007-01-14,10.0
CUST0000663881,19233,2007-01-14,0.0
CUST0000663881,19237,2007-01-17,3.0
CUST0000663881,19236,2007-01-19,2.0
CUST0000663881,19252,2007-01-23,4.0
CUST0000663881,19251,2007-01-24,1.0
CUST0000663881,19254,2007-02-07,14.0
CUST0000663881,19253,2007-02-10,3.0
CUST0000663881,19255,2007-02-16,6.0
CUST0000663881,19256,2007-02-16,0.0
CUST0000663881,19257,2007-02-16,0.0
CUST0000663881,19259,2007-03-02,14.0
CUST0000663881,19258,2007-03-04,2.0
CUST0000663881,19250,2007-03-09,5.0
CUST0000663881,19225,2007-03-16,7.0
CUST0000663881,19224,2007-04-04,19.0
CUST0000663881,19223,2007-04-05,1.0
CUST0000663881,19226,2007-04-27,22.0
CUST0000663881,19211,2007-05-05,8.0
CUST0000663881,19210,2007-05-07,2.0
CUST0000663881,19214,2007-05-19,12.0
CUST0000663881,19213,2007-06-06,18.0
CUST0000663881,19212,2007-06-08,2.0
CUST0000663881,19221,2007-07-13,35.0
CUST0000663881,19222,2007-11-05,115.0
CUST0000663881,19209,2008-04-28,175.0
CUST0000663881,19208,2008-04-30,2.0
CUST0000663881,19216,2008-05-05,5.0
CUST0000663881,19217,2008-05-14,9.0
CUST0000663881,19218,2008-05-15,1.0
CUST0000663881,19215,2008-05-27,12.0
CUST0000663881,19220,2008-06-10,14.0
CUST0000663881,19219,2008-07-01,21.0
CUST0000664935,19192,2007-05-11,
CUST0000664935,19191,2007-05-13,2.0
CUST0000664935,19190,2007-05-25,12.0
CUST0000664935,19193,2007-06-02,8.0
CUST0000664935,19189,2007-06-05,3.0
CUST0000664935,19198,2007-06-17,12.0
CUST0000664935,19197,2007-06-25,8.0
CUST0000664935,19194,2007-07-16,21.0
CUST0000664935,19195,2007-07-21,5.0
CUST0000664935,19196,2007-07-24,3.0
CUST0000664935,19173,2007-07-31,7.0
CUST0000664935,19174,2007-08-04,4.0
CUST0000664935,19172,2007-08-16,12.0
CUST0000664935,19170,2007-08-26,10.0
CUST0000664935,19171,2007-09-08,13.0
CUST0000664935,19179,2007-09-25,17.0
CUST0000664935,19178,2007-09-29,4.0
CUST0000664935,19177,2007-10-04,5.0
CUST0000664935,19176,2007-10-27,23.0
CUST0000664935,19175,2007-10-28,1.0
CUST0000664935,19185,2007-11-07,10.0
CUST0000664935,19182,2007-11-23,16.0
CUST0000664935,19183,2007-11-26,3.0
CUST0000664935,19181,2007-12-04,8.0
CUST0000664935,19180,2007-12-09,5.0
CUST0000664935,19184,2007-12-12,3.0
CUST0000664935,19201,2007-12-23,11.0
CUST0000664935,19204,2008-01-05,13.0
CUST0000664935,19203,2008-01-07,2.0
CUST0000664935,19202,2008-01-29,22.0
CUST0000664935,19200,2008-02-10,12.0
CUST0000664935,19199,2008-03-13,32.0
CUST0000664935,19207,2008-03-31,18.0
CUST0000664935,19206,2008-04-19,19.0
CUST0000664935,19205,2008-04-27,8.0
CUST0000664935,19187,2008-06-15,49.0
CUST0000664935,19188,2008-06-24,9.0
CUST0000664935,19186,2008-06-30,6.0
CUST0000665049,19164,2006-05-24,
CUST0000665049,19163,2006-05-26,2.0
CUST0000665049,19162,2006-05-28,2.0
CUST0000665049,19154,2006-06-27,30.0
CUST0000665049,19152,2006-07-22,25.0
CUST0000665049,19147,2006-07-27,5.0
CUST0000665049,19151,2006-07-31,4.0
CUST0000665049,19148,2006-08-12,12.0
CUST0000665049,19153,2006-08-18,6.0
CUST0000665049,19150,2006-08-27,9.0
CUST0000665049,19149,2006-09-03,7.0
CUST0000665049,19168,2006-09-08,5.0
CUST0000665049,19167,2006-09-09,1.0
CUST0000665049,19165,2006-09-13,4.0
CUST0000665049,19166,2006-09-17,4.0
CUST0000665049,19169,2006-10-10,23.0
CUST0000665049,19155,2006-10-29,19.0
CUST0000665049,19156,2006-12-03,35.0
CUST0000665049,19161,2006-12-11,8.0
CUST0000665049,19160,2006-12-22,11.0
CUST0000665049,19158,2007-02-18,58.0
CUST0000665049,19157,2007-02-27,9.0
CUST0000665049,19159,2007-03-07,8.0
CUST0000665049,19142,2007-03-15,8.0
CUST0000665049,19141,2007-03-20,5.0
CUST0000665049,19140,2007-03-30,10.0
CUST0000665049,19136,2007-04-03,4.0
CUST0000665049,19139,2007-04-12,9.0
CUST0000665049,19138,2007-04-15,3.0
CUST0000665049,19137,2007-04-26,11.0
CUST0000665049,19125,2007-05-04,8.0
CUST0000665049,19123,2007-05-13,9.0
CUST0000665049,19122,2007-05-27,14.0
CUST0000665049,19124,2007-05-28,1.0
CUST0000665049,19099,2007-06-20,23.0
CUST0000665049,19098,2007-06-24,4.0
CUST0000665049,19095,2007-06-26,2.0
CUST0000665049,19100,2007-07-08,12.0
CUST0000665049,19097,2007-07-13,5.0
CUST0000665049,19096,2007-07-27,14.0
